gene1_idx,Gene1_Entrez_ID,gene2_idx,Gene2_Entrez_ID,combined_score,PPI_score
612,6597,691,7534,555.0,0.555
612,6597,706,8239,416.0,0.416
612,6597,708,8294,913.0,0.913
612,6597,711,8359,913.0,0.913
612,6597,712,8360,913.0,0.913
612,6597,713,8361,939.0,0.939
612,6597,714,8364,913.0,0.913
612,6597,715,8365,913.0,0.913
612,6597,716,8366,913.0,0.913
612,6597,717,8367,913.0,0.913
612,6597,718,8368,913.0,0.913
612,6597,757,8850,781.0,0.781
612,6597,780,9252,574.0,0.574
612,6597,800,9611,655.0,0.655
612,6597,803,9656,445.0,0.445
612,6597,804,9682,525.0,0.525
612,6597,806,9734,893.0,0.893
612,6597,808,9759,517.0,0.517
612,6597,841,10419,950.0,0.95
612,6597,848,10498,503.0,0.503
612,6597,864,10919,589.0,0.589
612,6597,872,11091,441.0,0.441
612,6597,877,11177,400.0,0.4
612,6597,887,11335,595.0,0.595
612,6597,896,23028,763.0,0.763
612,6597,897,23030,664.0,0.664
612,6597,904,23135,846.0,0.846
612,6597,906,23186,619.0,0.619
612,6597,915,23411,422.0,0.422
612,6597,918,23476,709.0,0.709
612,6597,955,29117,999.0,0.999
612,6597,978,51567,433.0,0.433
612,6597,981,51701,412.0,0.412
612,6597,986,51780,650.0,0.65
612,6597,1005,55193,999.0,0.999
612,6597,1018,55818,956.0,0.956
612,6597,1051,65980,987.0,0.987
612,6597,1062,79885,420.0,0.42
612,6597,1084,84678,414.0,0.414
612,6597,1102,121504,913.0,0.913
614,6622,649,7099,518.0,0.518
614,6622,690,7533,651.0,0.651
614,6622,706,8239,926.0,0.926
614,6622,818,10013,568.0,0.568
614,6622,836,10376,457.0,0.457
614,6622,861,10769,457.0,0.457
614,6622,867,10971,483.0,0.483
614,6622,885,11315,862.0,0.862
614,6622,916,23435,901.0,0.901
614,6622,1101,120892,772.0,0.772
615,6624,679,7430,416.0,0.416
615,6624,918,23476,457.0,0.457
617,6654,618,6714,845.0,0.845
617,6654,635,6850,473.0,0.473
617,6654,640,7006,499.0,0.499
617,6654,641,7010,400.0,0.4
617,6654,645,7048,543.0,0.543
617,6654,664,7294,499.0,0.499
617,6654,679,7430,410.0,0.41
617,6654,687,7525,516.0,0.516
617,6654,691,7534,923.0,0.923
617,6654,874,11140,499.0,0.499
617,6654,1132,253260,431.0,0.431
618,6714,625,6774,994.0,0.994
618,6714,626,6776,612.0,0.612
618,6714,635,6850,990.0,0.99
618,6714,645,7048,814.0,0.814
618,6714,649,7099,517.0,0.517
618,6714,650,7124,592.0,0.592
618,6714,654,7157,556.0,0.556
618,6714,687,7525,972.0,0.972
618,6714,688,7529,733.0,0.733
618,6714,691,7534,405.0,0.405
618,6714,692,7535,457.0,0.457
618,6714,755,8841,457.0,0.457
618,6714,756,8844,539.0,0.539
618,6714,830,10188,481.0,0.481
618,6714,843,10454,456.0,0.456
618,6714,848,10498,914.0,0.914
618,6714,874,11140,736.0,0.736
618,6714,938,26524,457.0,0.457
618,6714,954,29110,563.0,0.563
618,6714,957,29941,602.0,0.602
618,6714,964,50507,409.0,0.409
621,6732,622,6733,846.0,0.846
621,6732,630,6790,540.0,0.54
621,6732,762,8899,501.0,0.501
621,6732,857,10713,457.0,0.457
621,6732,918,23476,487.0,0.487
621,6732,939,26576,446.0,0.446
622,6733,688,7529,457.0,0.457
622,6733,700,8019,465.0,0.465
622,6733,740,8621,400.0,0.4
622,6733,762,8899,435.0,0.435
625,6774,626,6776,996.0,0.996
625,6774,635,6850,917.0,0.917
625,6774,637,6885,608.0,0.608
625,6774,654,7157,819.0,0.819
625,6774,667,7297,843.0,0.843
625,6774,687,7525,518.0,0.518
625,6774,755,8841,457.0,0.457
625,6774,756,8844,409.0,0.409
625,6774,841,10419,597.0,0.597
625,6774,915,23411,457.0,0.457
625,6774,918,23476,633.0,0.633
625,6774,946,27436,499.0,0.499
625,6774,965,51079,878.0,0.878
625,6774,1021,55869,567.0,0.567
626,6776,635,6850,520.0,0.52
626,6776,654,7157,430.0,0.43
626,6776,667,7297,878.0,0.878
626,6776,687,7525,518.0,0.518
626,6776,702,8050,628.0,0.628
626,6776,801,9612,580.0,0.58
626,6776,817,10000,426.0,0.426
626,6776,896,23028,738.0,0.738
626,6776,998,54790,693.0,0.693
626,6776,1065,80312,400.0,0.4
627,6787,862,10783,403.0,0.403
628,6788,629,6789,957.0,0.957
628,6788,771,9113,457.0,0.457
628,6788,938,26524,457.0,0.457
629,6789,771,9113,635.0,0.635
629,6789,938,26524,654.0,0.654
630,6790,634,6795,712.0,0.712
630,6790,638,6897,561.0,0.561
630,6790,654,7157,963.0,0.963
630,6790,774,9133,769.0,0.769
630,6790,779,9212,742.0,0.742
630,6790,816,9978,499.0,0.499
630,6790,818,10013,717.0,0.717
630,6790,849,10521,497.0,0.497
630,6790,892,22974,999.0,0.999
630,6790,938,26524,609.0,0.609
630,6790,1003,54998,457.0,0.457
630,6790,1038,57646,444.0,0.444
632,6793,748,8767,429.0,0.429
633,6794,654,7157,716.0,0.716
633,6794,689,7532,546.0,0.546
633,6794,690,7533,444.0,0.444
633,6794,691,7534,544.0,0.544
633,6794,811,9891,882.0,0.882
633,6794,855,10645,901.0,0.901
633,6794,874,11140,692.0,0.692
633,6794,915,23411,556.0,0.556
633,6794,972,51377,410.0,0.41
634,6795,779,9212,887.0,0.887
635,6850,639,6921,499.0,0.499
635,6850,640,7006,400.0,0.4
635,6850,649,7099,885.0,0.885
635,6850,664,7294,517.0,0.517
635,6850,667,7297,800.0,0.8
635,6850,692,7535,974.0,0.974
635,6850,787,9368,408.0,0.408
635,6850,969,51206,499.0,0.499
636,6872,654,7157,894.0,0.894
636,6872,695,7862,420.0,0.42
636,6872,700,8019,623.0,0.623
636,6872,708,8294,816.0,0.816
636,6872,711,8359,816.0,0.816
636,6872,712,8360,816.0,0.816
636,6872,713,8361,989.0,0.989
636,6872,714,8364,816.0,0.816
636,6872,715,8365,816.0,0.816
636,6872,716,8366,816.0,0.816
636,6872,717,8367,816.0,0.816
636,6872,718,8368,816.0,0.816
636,6872,739,8607,900.0,0.9
636,6872,768,9070,540.0,0.54
636,6872,790,9439,800.0,0.8
636,6872,863,10856,900.0,0.9
636,6872,872,11091,926.0,0.926
636,6872,906,23186,420.0,0.42
636,6872,918,23476,508.0,0.508
636,6872,943,27154,420.0,0.42
636,6872,1028,56997,420.0,0.42
636,6872,1062,79885,661.0,0.661
636,6872,1102,121504,816.0,0.816
636,6872,1106,138474,931.0,0.931
636,6872,1132,253260,420.0,0.42
637,6885,644,7046,457.0,0.457
637,6885,649,7099,647.0,0.647
637,6885,650,7124,882.0,0.882
637,6885,680,7444,472.0,0.472
637,6885,739,8607,548.0,0.548
637,6885,747,8737,954.0,0.954
637,6885,748,8767,716.0,0.716
637,6885,757,8850,720.0,0.72
637,6885,840,10392,515.0,0.515
637,6885,843,10454,999.0,0.999
637,6885,872,11091,720.0,0.72
637,6885,874,11140,459.0,0.459
637,6885,898,23043,521.0,0.521
637,6885,917,23450,540.0,0.54
637,6885,950,28996,457.0,0.457
637,6885,981,51701,548.0,0.548
637,6885,1041,64127,725.0,0.725
638,6897,918,23476,457.0,0.457
639,6921,654,7157,405.0,0.405
639,6921,667,7297,499.0,0.499
639,6921,710,8318,800.0,0.8
639,6921,740,8621,540.0,0.54
639,6921,747,8737,800.0,0.8
639,6921,753,8812,540.0,0.54
639,6921,816,9978,999.0,0.999
639,6921,872,11091,800.0,0.8
639,6921,918,23476,886.0,0.886
639,6921,983,51755,540.0,0.54
639,6921,993,54583,499.0,0.499
640,7006,664,7294,400.0,0.4
641,7010,647,7075,658.0,0.658
642,7015,708,8294,408.0,0.408
642,7015,713,8361,407.0,0.407
642,7015,739,8607,901.0,0.901
642,7015,863,10856,963.0,0.963
643,7016,688,7529,470.0,0.47
643,7016,1036,57551,404.0,0.404
644,7046,645,7048,999.0,0.999
644,7046,843,10454,842.0,0.842
644,7046,972,51377,499.0,0.499
645,7048,650,7124,627.0,0.627
645,7048,972,51377,499.0,0.499
649,7099,659,7184,971.0,0.971
649,7099,747,8737,869.0,0.869
649,7099,802,9641,627.0,0.627
649,7099,829,10135,400.0,0.4
649,7099,843,10454,499.0,0.499
649,7099,870,11035,499.0,0.499
649,7099,954,29110,853.0,0.853
649,7099,964,50507,988.0,0.988
650,7124,747,8737,956.0,0.956
650,7124,802,9641,874.0,0.874
650,7124,828,10131,506.0,0.506
650,7124,843,10454,870.0,0.87
650,7124,870,11035,734.0,0.734
650,7124,918,23476,575.0,0.575
650,7124,954,29110,867.0,0.867
650,7124,982,51752,571.0,0.571
650,7124,1020,55851,823.0,0.823
650,7124,1119,197259,734.0,0.734
651,7150,652,7153,745.0,0.745
651,7150,653,7155,701.0,0.701
651,7150,654,7157,822.0,0.822
651,7150,655,7158,420.0,0.42
651,7150,684,7486,451.0,0.451
651,7150,803,9656,420.0,0.42
651,7150,849,10521,422.0,0.422
651,7150,895,23020,422.0,0.422
651,7150,918,23476,457.0,0.457
651,7150,940,26986,431.0,0.431
651,7150,955,29117,422.0,0.422
652,7153,653,7155,946.0,0.946
652,7153,654,7157,457.0,0.457
652,7153,713,8361,457.0,0.457
652,7153,796,9493,407.0,0.407
652,7153,918,23476,702.0,0.702
653,7155,654,7157,422.0,0.422
653,7155,918,23476,457.0,0.457
654,7157,655,7158,999.0,0.999
654,7157,665,7295,408.0,0.408
654,7157,670,7329,880.0,0.88
654,7157,683,7468,459.0,0.459
654,7157,684,7486,792.0,0.792
654,7157,686,7514,813.0,0.813
654,7157,688,7529,492.0,0.492
654,7157,689,7532,528.0,0.528
654,7157,691,7534,948.0,0.948
654,7157,695,7862,499.0,0.499
654,7157,697,7874,982.0,0.982
654,7157,698,7965,566.0,0.566
654,7157,699,8013,418.0,0.418
654,7157,708,8294,800.0,0.8
654,7157,711,8359,800.0,0.8
654,7157,712,8360,800.0,0.8
654,7157,713,8361,821.0,0.821
654,7157,714,8364,800.0,0.8
654,7157,715,8365,800.0,0.8
654,7157,716,8366,800.0,0.8
654,7157,717,8367,800.0,0.8
654,7157,718,8368,800.0,0.8
654,7157,728,8493,457.0,0.457
654,7157,752,8805,552.0,0.552
654,7157,757,8850,812.0,0.812
654,7157,768,9070,457.0,0.457
654,7157,770,9100,744.0,0.744
654,7157,779,9212,716.0,0.716
654,7157,800,9611,646.0,0.646
654,7157,801,9612,433.0,0.433
654,7157,804,9682,481.0,0.481
654,7157,811,9891,630.0,0.63
654,7157,816,9978,422.0,0.422
654,7157,827,10114,435.0,0.435
654,7157,838,10383,406.0,0.406
654,7157,841,10419,851.0,0.851
654,7157,848,10498,882.0,0.882
654,7157,849,10521,952.0,0.952
654,7157,872,11091,457.0,0.457
654,7157,880,11200,926.0,0.926
654,7157,885,11315,465.0,0.465
654,7157,891,22933,410.0,0.41
654,7157,896,23028,465.0,0.465
654,7157,904,23135,629.0,0.629
654,7157,910,23358,630.0,0.63
654,7157,915,23411,950.0,0.95
654,7157,918,23476,957.0,0.957
654,7157,919,23569,782.0,0.782
654,7157,929,23774,772.0,0.772
654,7157,936,26013,974.0,0.974
654,7157,943,27154,698.0,0.698
654,7157,950,28996,933.0,0.933
654,7157,952,29072,525.0,0.525
654,7157,955,29117,971.0,0.971
654,7157,1012,55611,716.0,0.716
654,7157,1021,55869,487.0,0.487
654,7157,1022,55872,661.0,0.661
654,7157,1038,57646,475.0,0.475
654,7157,1050,65975,420.0,0.42
654,7157,1058,79813,459.0,0.459
654,7157,1068,80854,619.0,0.619
654,7157,1076,84126,495.0,0.495
654,7157,1097,112858,827.0,0.827
654,7157,1101,120892,457.0,0.457
654,7157,1102,121504,800.0,0.8
654,7157,1124,203068,465.0,0.465
654,7157,1125,204851,778.0,0.778
655,7158,658,7182,439.0,0.439
655,7158,670,7329,587.0,0.587
655,7158,676,7415,587.0,0.587
655,7158,683,7468,499.0,0.499
655,7158,708,8294,900.0,0.9
655,7158,711,8359,900.0,0.9
655,7158,712,8360,900.0,0.9
655,7158,713,8361,998.0,0.998
655,7158,714,8364,900.0,0.9
655,7158,715,8365,900.0,0.9
655,7158,716,8366,900.0,0.9
655,7158,717,8367,900.0,0.9
655,7158,718,8368,900.0,0.9
655,7158,725,8473,420.0,0.42
655,7158,746,8731,420.0,0.42
655,7158,768,9070,566.0,0.566
655,7158,801,9612,420.0,0.42
655,7158,803,9656,995.0,0.995
655,7158,808,9759,818.0,0.818
655,7158,810,9874,420.0,0.42
655,7158,848,10498,439.0,0.439
655,7158,880,11200,743.0,0.743
655,7158,896,23028,527.0,0.527
655,7158,902,23097,439.0,0.439
655,7158,916,23435,432.0,0.432
655,7158,918,23476,535.0,0.535
655,7158,1038,57646,986.0,0.986
655,7158,1076,84126,420.0,0.42
655,7158,1102,121504,900.0,0.9
655,7158,1110,140735,517.0,0.517
658,7182,713,8361,457.0,0.457
658,7182,755,8841,457.0,0.457
658,7182,800,9611,766.0,0.766
658,7182,801,9612,514.0,0.514
658,7182,896,23028,654.0,0.654
659,7184,674,7403,403.0,0.403
659,7184,793,9451,637.0,0.637
659,7184,874,11140,926.0,0.926
659,7184,904,23135,403.0,0.403
659,7184,907,23193,676.0,0.676
659,7184,996,54658,561.0,0.561
663,7277,694,7846,642.0,0.642
663,7277,818,10013,463.0,0.463
663,7277,837,10381,978.0,0.978
663,7277,838,10383,984.0,0.984
663,7277,1085,84790,412.0,0.412
663,7277,1124,203068,984.0,0.984
665,7295,666,7296,986.0,0.986
665,7295,691,7534,442.0,0.442
665,7295,972,51377,421.0,0.421
666,7296,702,8050,514.0,0.514
670,7329,685,7494,562.0,0.562
670,7329,686,7514,567.0,0.567
670,7329,713,8361,457.0,0.457
670,7329,808,9759,659.0,0.659
670,7329,823,10055,885.0,0.885
670,7329,906,23186,613.0,0.613
670,7329,950,28996,787.0,0.787
670,7329,977,51564,542.0,0.542
670,7329,980,51592,457.0,0.457
672,7376,755,8841,499.0,0.499
672,7376,800,9611,790.0,0.79
672,7376,801,9612,758.0,0.758
672,7376,804,9682,499.0,0.499
672,7376,824,10062,910.0,0.91
672,7376,896,23028,630.0,0.63
672,7376,1018,55818,499.0,0.499
672,7376,1129,221656,499.0,0.499
673,7398,872,11091,614.0,0.614
673,7398,1037,57599,999.0,0.999
674,7403,713,8361,687.0,0.687
674,7403,768,9070,980.0,0.98
674,7403,828,10131,403.0,0.403
674,7403,872,11091,996.0,0.996
674,7403,904,23135,540.0,0.54
674,7403,918,23476,457.0,0.457
675,7407,713,8361,416.0,0.416
675,7407,933,25885,515.0,0.515
676,7415,684,7486,489.0,0.489
676,7415,779,9212,498.0,0.498
676,7415,788,9373,912.0,0.912
676,7415,801,9612,457.0,0.457
676,7415,816,9978,499.0,0.499
676,7415,818,10013,988.0,0.988
676,7415,838,10383,414.0,0.414
676,7415,880,11200,457.0,0.457
676,7415,885,11315,580.0,0.58
676,7415,909,23235,457.0,0.457
676,7415,916,23435,412.0,0.412
676,7415,918,23476,457.0,0.457
676,7415,936,26013,457.0,0.457
676,7415,979,51574,457.0,0.457
676,7415,1015,55768,841.0,0.841
679,7430,691,7534,488.0,0.488
679,7430,731,8544,448.0,0.448
679,7430,737,8573,516.0,0.516
679,7430,757,8850,459.0,0.459
679,7430,787,9368,998.0,0.998
679,7430,808,9759,431.0,0.431
679,7430,874,11140,836.0,0.836
679,7430,988,53904,499.0,0.499
679,7430,1108,140469,499.0,0.499
680,7444,756,8844,641.0,0.641
681,7458,1018,55818,422.0,0.422
682,7465,691,7534,435.0,0.435
682,7465,1154,494551,900.0,0.9
683,7468,700,8019,855.0,0.855
683,7468,708,8294,802.0,0.802
683,7468,711,8359,802.0,0.802
683,7468,712,8360,802.0,0.802
683,7468,713,8361,941.0,0.941
683,7468,714,8364,802.0,0.802
683,7468,715,8365,802.0,0.802
683,7468,716,8366,802.0,0.802
683,7468,717,8367,802.0,0.802
683,7468,718,8368,802.0,0.802
683,7468,803,9656,811.0,0.811
683,7468,804,9682,499.0,0.499
683,7468,897,23030,499.0,0.499
683,7468,918,23476,714.0,0.714
683,7468,1102,121504,802.0,0.802
684,7486,803,9656,444.0,0.444
684,7486,915,23411,548.0,0.548
684,7486,976,51548,629.0,0.629
684,7486,1076,84126,499.0,0.499
686,7514,691,7534,825.0,0.825
686,7514,755,8841,457.0,0.457
686,7514,819,10014,419.0,0.419
686,7514,869,11011,470.0,0.47
688,7529,689,7532,887.0,0.887
688,7529,690,7533,941.0,0.941
688,7529,691,7534,980.0,0.98
688,7529,697,7874,436.0,0.436
688,7529,756,8844,658.0,0.658
688,7529,796,9493,479.0,0.479
688,7529,807,9748,480.0,0.48
688,7529,808,9759,457.0,0.457
688,7529,819,10014,457.0,0.457
688,7529,842,10420,420.0,0.42
688,7529,859,10746,575.0,0.575
688,7529,867,10971,943.0,0.943
688,7529,891,22933,438.0,0.438
688,7529,911,23387,422.0,0.422
688,7529,977,51564,457.0,0.457
688,7529,1042,64223,499.0,0.499
688,7529,1101,120892,460.0,0.46
688,7529,1132,253260,477.0,0.477
688,7529,1137,283455,586.0,0.586
689,7532,690,7533,925.0,0.925
689,7532,691,7534,965.0,0.965
689,7532,697,7874,400.0,0.4
689,7532,706,8239,420.0,0.42
689,7532,767,9064,426.0,0.426
689,7532,796,9493,551.0,0.551
689,7532,808,9759,949.0,0.949
689,7532,819,10014,457.0,0.457
689,7532,859,10746,564.0,0.564
689,7532,867,10971,808.0,0.808
689,7532,929,23774,457.0,0.457
689,7532,938,26524,422.0,0.422
689,7532,998,54790,422.0,0.422
689,7532,1101,120892,722.0,0.722
690,7533,691,7534,930.0,0.93
690,7533,697,7874,414.0,0.414
690,7533,706,8239,412.0,0.412
690,7533,767,9064,433.0,0.433
690,7533,796,9493,457.0,0.457
690,7533,808,9759,457.0,0.457
690,7533,819,10014,457.0,0.457
690,7533,867,10971,819.0,0.819
690,7533,911,23387,422.0,0.422
690,7533,932,25865,420.0,0.42
690,7533,977,51564,457.0,0.457
690,7533,998,54790,434.0,0.434
690,7533,1101,120892,460.0,0.46
691,7534,694,7846,507.0,0.507
691,7534,697,7874,430.0,0.43
691,7534,706,8239,402.0,0.402
691,7534,713,8361,457.0,0.457
691,7534,780,9252,671.0,0.671
691,7534,796,9493,457.0,0.457
691,7534,807,9748,420.0,0.42
691,7534,808,9759,457.0,0.457
691,7534,819,10014,457.0,0.457
691,7534,859,10746,474.0,0.474
691,7534,867,10971,976.0,0.976
691,7534,896,23028,607.0,0.607
691,7534,911,23387,457.0,0.457
691,7534,977,51564,457.0,0.457
691,7534,998,54790,420.0,0.42
691,7534,1039,57787,420.0,0.42
691,7534,1101,120892,552.0,0.552
691,7534,1132,253260,477.0,0.477
694,7846,739,8607,457.0,0.457
694,7846,818,10013,711.0,0.711
694,7846,836,10376,922.0,0.922
694,7846,837,10381,997.0,0.997
694,7846,838,10383,997.0,0.997
694,7846,868,11004,900.0,0.9
694,7846,1101,120892,602.0,0.602
694,7846,1124,203068,984.0,0.984
695,7862,713,8361,498.0,0.498
695,7862,929,23774,925.0,0.925
695,7862,943,27154,954.0,0.954
695,7862,955,29117,499.0,0.499
696,7867,781,9261,963.0,0.963
697,7874,701,8030,420.0,0.42
697,7874,706,8239,525.0,0.525
697,7874,713,8361,457.0,0.457
697,7874,803,9656,726.0,0.726
697,7874,818,10013,468.0,0.468
697,7874,891,22933,456.0,0.456
697,7874,896,23028,785.0,0.785
697,7874,904,23135,457.0,0.457
697,7874,918,23476,457.0,0.457
697,7874,1037,57599,432.0,0.432
697,7874,1084,84678,629.0,0.629
698,7965,975,51520,982.0,0.982
699,8013,800,9611,499.0,0.499
699,8013,801,9612,499.0,0.499
700,8019,713,8361,809.0,0.809
700,8019,720,8396,420.0,0.42
700,8019,762,8899,420.0,0.42
700,8019,864,10919,519.0,0.519
700,8019,887,11335,564.0,0.564
700,8019,918,23476,895.0,0.895
700,8019,922,23613,574.0,0.574
700,8019,979,51574,420.0,0.42
700,8019,1001,54904,957.0,0.957
700,8019,1051,65980,564.0,0.564
700,8019,1058,79813,420.0,0.42
700,8019,1060,79837,564.0,0.564
700,8019,1129,221656,519.0,0.519
703,8078,707,8242,470.0,0.47
703,8078,974,51441,485.0,0.485
704,8087,752,8805,499.0,0.499
704,8087,770,9100,420.0,0.42
704,8087,917,23450,835.0,0.835
704,8087,940,26986,434.0,0.434
705,8140,837,10381,416.0,0.416
706,8239,811,9891,742.0,0.742
706,8239,818,10013,469.0,0.469
706,8239,938,26524,457.0,0.457
706,8239,1039,57787,745.0,0.745
706,8239,1132,253260,457.0,0.457
707,8242,864,10919,960.0,0.96
707,8242,887,11335,564.0,0.564
707,8242,906,23186,493.0,0.493
707,8242,918,23476,422.0,0.422
707,8242,922,23613,801.0,0.801
708,8294,711,8359,952.0,0.952
708,8294,712,8360,952.0,0.952
708,8294,713,8361,971.0,0.971
708,8294,714,8364,952.0,0.952
708,8294,715,8365,952.0,0.952
708,8294,716,8366,961.0,0.961
708,8294,717,8367,952.0,0.952
708,8294,718,8368,952.0,0.952
708,8294,729,8520,489.0,0.489
708,8294,739,8607,821.0,0.821
708,8294,752,8805,487.0,0.487
708,8294,768,9070,834.0,0.834
708,8294,790,9439,800.0,0.8
708,8294,804,9682,900.0,0.9
708,8294,841,10419,900.0,0.9
708,8294,863,10856,822.0,0.822
708,8294,872,11091,807.0,0.807
708,8294,936,26013,900.0,0.9
708,8294,951,29028,900.0,0.9
708,8294,952,29072,822.0,0.822
708,8294,955,29117,800.0,0.8
708,8294,1001,54904,802.0,0.802
708,8294,1005,55193,820.0,0.82
708,8294,1079,84444,912.0,0.912
708,8294,1100,115004,800.0,0.8
708,8294,1102,121504,952.0,0.952
708,8294,1147,387893,920.0,0.92
709,8317,710,8318,872.0,0.872
709,8317,865,10926,999.0,0.999
710,8318,816,9978,800.0,0.8
710,8318,865,10926,763.0,0.763
711,8359,712,8360,952.0,0.952
711,8359,713,8361,961.0,0.961
711,8359,714,8364,952.0,0.952
711,8359,715,8365,952.0,0.952
711,8359,716,8366,961.0,0.961
711,8359,717,8367,952.0,0.952
711,8359,718,8368,952.0,0.952
711,8359,739,8607,821.0,0.821
711,8359,768,9070,834.0,0.834
711,8359,790,9439,800.0,0.8
711,8359,804,9682,900.0,0.9
711,8359,841,10419,900.0,0.9
711,8359,863,10856,822.0,0.822
711,8359,872,11091,807.0,0.807
711,8359,936,26013,900.0,0.9
711,8359,951,29028,900.0,0.9
711,8359,952,29072,822.0,0.822
711,8359,955,29117,800.0,0.8
711,8359,1001,54904,802.0,0.802
711,8359,1005,55193,820.0,0.82
711,8359,1079,84444,912.0,0.912
711,8359,1100,115004,800.0,0.8
711,8359,1102,121504,952.0,0.952
711,8359,1147,387893,901.0,0.901
712,8360,713,8361,960.0,0.96
712,8360,714,8364,952.0,0.952
712,8360,715,8365,952.0,0.952
712,8360,716,8366,961.0,0.961
712,8360,717,8367,952.0,0.952
712,8360,718,8368,952.0,0.952
712,8360,739,8607,821.0,0.821
712,8360,752,8805,487.0,0.487
712,8360,768,9070,834.0,0.834
712,8360,790,9439,800.0,0.8
712,8360,804,9682,900.0,0.9
712,8360,841,10419,900.0,0.9
712,8360,863,10856,822.0,0.822
712,8360,872,11091,807.0,0.807
712,8360,936,26013,900.0,0.9
712,8360,951,29028,900.0,0.9
712,8360,952,29072,822.0,0.822
712,8360,955,29117,800.0,0.8
712,8360,1001,54904,802.0,0.802
712,8360,1005,55193,820.0,0.82
712,8360,1079,84444,912.0,0.912
712,8360,1100,115004,800.0,0.8
712,8360,1102,121504,952.0,0.952
712,8360,1147,387893,901.0,0.901
713,8361,714,8364,960.0,0.96
713,8361,715,8365,961.0,0.961
713,8361,716,8366,969.0,0.969
713,8361,717,8367,960.0,0.96
713,8361,718,8368,961.0,0.961
713,8361,729,8520,981.0,0.981
713,8361,739,8607,931.0,0.931
713,8361,752,8805,618.0,0.618
713,8361,755,8841,722.0,0.722
713,8361,757,8850,874.0,0.874
713,8361,762,8899,457.0,0.457
713,8361,768,9070,965.0,0.965
713,8361,790,9439,800.0,0.8
713,8361,796,9493,457.0,0.457
713,8361,800,9611,716.0,0.716
713,8361,801,9612,457.0,0.457
713,8361,803,9656,822.0,0.822
713,8361,804,9682,984.0,0.984
713,8361,808,9759,484.0,0.484
713,8361,816,9978,422.0,0.422
713,8361,819,10014,460.0,0.46
713,8361,821,10038,509.0,0.509
713,8361,838,10383,457.0,0.457
713,8361,841,10419,960.0,0.96
713,8361,863,10856,892.0,0.892
713,8361,872,11091,943.0,0.943
713,8361,876,11176,467.0,0.467
713,8361,877,11177,457.0,0.457
713,8361,887,11335,716.0,0.716
713,8361,896,23028,682.0,0.682
713,8361,897,23030,699.0,0.699
713,8361,901,23081,499.0,0.499
713,8361,903,23133,716.0,0.716
713,8361,915,23411,502.0,0.502
713,8361,918,23476,992.0,0.992
713,8361,922,23613,564.0,0.564
713,8361,936,26013,968.0,0.968
713,8361,951,29028,924.0,0.924
713,8361,952,29072,868.0,0.868
713,8361,955,29117,886.0,0.886
713,8361,972,51377,457.0,0.457
713,8361,976,51548,499.0,0.499
713,8361,979,51574,457.0,0.457
713,8361,999,54799,457.0,0.457
713,8361,1001,54904,887.0,0.887
713,8361,1005,55193,898.0,0.898
713,8361,1021,55869,462.0,0.462
713,8361,1043,64324,698.0,0.698
713,8361,1068,80854,462.0,0.462
713,8361,1079,84444,922.0,0.922
713,8361,1100,115004,800.0,0.8
713,8361,1102,121504,961.0,0.961
713,8361,1106,138474,503.0,0.503
713,8361,1147,387893,988.0,0.988
714,8364,715,8365,952.0,0.952
714,8364,716,8366,961.0,0.961
714,8364,717,8367,952.0,0.952
714,8364,718,8368,952.0,0.952
714,8364,729,8520,609.0,0.609
714,8364,739,8607,821.0,0.821
714,8364,752,8805,487.0,0.487
714,8364,768,9070,834.0,0.834
714,8364,790,9439,800.0,0.8
714,8364,804,9682,900.0,0.9
714,8364,841,10419,900.0,0.9
714,8364,863,10856,822.0,0.822
714,8364,872,11091,807.0,0.807
714,8364,936,26013,900.0,0.9
714,8364,951,29028,900.0,0.9
714,8364,952,29072,822.0,0.822
714,8364,955,29117,800.0,0.8
714,8364,1001,54904,802.0,0.802
714,8364,1005,55193,820.0,0.82
714,8364,1079,84444,912.0,0.912
714,8364,1100,115004,800.0,0.8
714,8364,1102,121504,952.0,0.952
714,8364,1147,387893,901.0,0.901
715,8365,716,8366,961.0,0.961
715,8365,717,8367,952.0,0.952
715,8365,718,8368,952.0,0.952
715,8365,739,8607,821.0,0.821
715,8365,752,8805,487.0,0.487
715,8365,768,9070,834.0,0.834
715,8365,790,9439,800.0,0.8
715,8365,804,9682,900.0,0.9
715,8365,841,10419,900.0,0.9
715,8365,863,10856,822.0,0.822
715,8365,872,11091,807.0,0.807
715,8365,936,26013,900.0,0.9
715,8365,951,29028,900.0,0.9
715,8365,952,29072,822.0,0.822
715,8365,955,29117,800.0,0.8
715,8365,1001,54904,802.0,0.802
715,8365,1005,55193,820.0,0.82
715,8365,1079,84444,912.0,0.912
715,8365,1100,115004,800.0,0.8
715,8365,1102,121504,952.0,0.952
715,8365,1147,387893,901.0,0.901
716,8366,717,8367,961.0,0.961
716,8366,718,8368,961.0,0.961
716,8366,729,8520,604.0,0.604
716,8366,739,8607,821.0,0.821
716,8366,752,8805,487.0,0.487
716,8366,768,9070,834.0,0.834
716,8366,790,9439,800.0,0.8
716,8366,804,9682,900.0,0.9
716,8366,841,10419,900.0,0.9
716,8366,863,10856,822.0,0.822
716,8366,872,11091,807.0,0.807
716,8366,936,26013,900.0,0.9
716,8366,951,29028,900.0,0.9
716,8366,952,29072,822.0,0.822
716,8366,955,29117,800.0,0.8
716,8366,1001,54904,802.0,0.802
