Molecule_ChEMBL_ID,Molecule_Pref_Name,Drug_CID,Drug_GDSC,Canonical_SMILES
CHEMBL468975,,3063374,FALSE,C=C(CN(C)C)C(=O)c1ccccc1.Cl
CHEMBL467541,,16655695,FALSE,CN(C)CC(CSCCO)C(=O)c1ccc([N+](=O)[O-])cc1.Cl
CHEMBL467961,,16655693,FALSE,COc1ccc(C(=O)C(CO)CN(C)C)cc1.Cl
CHEMBL448046,,16655691,FALSE,Cc1ccc(C(=O)C(CO)CN(C)C)cc1.Cl
CHEMBL466740,,16655689,FALSE,CN(C)CC(CO)C(=O)c1ccc([N+](=O)[O-])cc1.Cl
CHEMBL466739,,16655607,FALSE,CN(C)CC(CO)C(=O)c1ccc(Cl)cc1.Cl
CHEMBL460098,,16655605,FALSE,CN(C)CC(CO)C(=O)c1ccccc1.Cl
CHEMBL468992,,353911,FALSE,C=C(CN(C)C)C(=O)c1ccc(OC)cc1.Cl
CHEMBL468991,,44577217,FALSE,C=C(CN(C)C)C(=O)c1ccc(C)cc1.Cl
CHEMBL510339,,12859795,FALSE,C=C(CN(C)C)C(=O)c1ccc([N+](=O)[O-])cc1.Cl
CHEMBL468976,,16655604,FALSE,C=C(CN(C)C)C(=O)c1ccc(Cl)cc1.Cl
CHEMBL468999,ISOGENTIAKOCHIANOSIDE,15714468,FALSE,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)c(O)ccc3oc2c1
CHEMBL501591,GENTIABAVAROSIDE,44577325,FALSE,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(OC)c(O)ccc3oc2c1
CHEMBL511949,,14828374,FALSE,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(OC)c(O)ccc3oc2c1
CHEMBL187044,GENTIAKOCHIANIN,5281661,FALSE,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1
CHEMBL467590,GETIACAULEIN,5281634,FALSE,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1
CHEMBL26323,DECUSSATIN,5378284,FALSE,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1
CHEMBL184574,DEMETHYLBELLIDIFOLIN,5281626,FALSE,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12
CHEMBL185776,BELLIDIFOLIN,5281623,FALSE,COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1
CHEMBL469645,HELIOSCOPINOLIDE A,10245246,FALSE,CC1=C2C=C3CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@@H]3C[C@H]2OC1=O
CHEMBL499921,EUPHORNIN,14489120,FALSE,CC(=O)O[C@@H]1C[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2/C=C/1C
CHEMBL445186,,24879539,FALSE,CC(=O)O[C@@H]1C[C@@H](OC(C)=O)C(C)(C)[C@H](O)[C@H]2O[C@@]3(C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3/C=C/1C)[C@@H](OC(C)=O)[C@H]2C
CHEMBL454692,,24879541,FALSE,CC(=O)O[C@@H]1[C@H](C)/C=C/C(C)(C)C(=O)C[C@@H](OC(=O)c2ccccc2)/C(CO)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@H](C)C[C@]12OC(C)=O
CHEMBL507640,,24879538,FALSE,CC(=O)O[C@@H]1C[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2/C=C/1CO
CHEMBL463643,EUPHORNIN B,21771753,FALSE,CC(=O)O[C@@H]1C[C@@H](O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2/C=C/1C
CHEMBL465867,,24879540,FALSE,CC(=O)O[C@H]1[C@@H](C)/C=C/C(C)(C)[C@H](O)C[C@@H](O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@@]21O
CHEMBL507009,,44567567,FALSE,CC(=O)O[C@@H]1[C@H]2O[C@@]3(C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3/C=C(\C)[C@H](OC(C)=O)C[C@@H](OC(C)=O)C1(C)C)[C@@H](OC(C)=O)[C@H]2C
CHEMBL499518,,44577361,FALSE,CN1CCC(NC(=O)c2cccc3c(NCCN4CCN(CCNc5c6ccccc6nc6c(C(=O)NC7CCN(C)CC7)cccc56)CC4)c4ccccc4nc23)CC1
CHEMBL447772,,44577360,FALSE,CN1CCC(NC(=O)c2cccc3c(NCCNCCNCCNc4c5ccccc5nc5c(C(=O)NC6CCN(C)CC6)cccc45)c4ccccc4nc23)CC1
CHEMBL446505,,44577359,FALSE,CN1CCC(NC(=O)c2cccc3c(NCCCCNCCCNc4c5ccccc5nc5c(C(=O)NC6CCN(C)CC6)cccc45)c4ccccc4nc23)CC1
CHEMBL452183,,44577358,FALSE,CN1CCC(NC(=O)c2cccc3c(NCCCNCCCNc4c5ccccc5nc5c(C(=O)NC6CCN(C)CC6)cccc45)c4ccccc4nc23)CC1
CHEMBL503459,,44577357,FALSE,CN1CCC(NC(=O)c2cccc3c(NCCCCCCCCNc4c5ccccc5nc5c(C(=O)NC6CCN(C)CC6)cccc45)c4ccccc4nc23)CC1
CHEMBL451953,,44577356,FALSE,CN1CCC(NC(=O)c2cccc3c(NCCCCCCNc4c5ccccc5nc5c(C(=O)NC6CCN(C)CC6)cccc45)c4ccccc4nc23)CC1
CHEMBL454016,,44577355,FALSE,O=C(NCCN1CCCCC1)c1cccc2c(NCCN3CCN(CCNc4c5ccccc5nc5c(C(=O)NCCN6CCCCC6)cccc45)CC3)c3ccccc3nc12
CHEMBL448866,,44577354,FALSE,O=C(NCCN1CCCCC1)c1cccc2c(NCCNCCNCCNc3c4ccccc4nc4c(C(=O)NCCN5CCCCC5)cccc34)c3ccccc3nc12
CHEMBL502654,,44577353,FALSE,O=C(NCCN1CCCCC1)c1cccc2c(NCCCCNCCCNc3c4ccccc4nc4c(C(=O)NCCN5CCCCC5)cccc34)c3ccccc3nc12
CHEMBL505697,,44577352,FALSE,O=C(NCCN1CCCCC1)c1cccc2c(NCCCNCCCNc3c4ccccc4nc4c(C(=O)NCCN5CCCCC5)cccc34)c3ccccc3nc12
CHEMBL453718,,24939272,FALSE,O=C(NCCN1CCCCC1)c1cccc2c(NCCCCCCCCNc3c4ccccc4nc4c(C(=O)NCCN5CCCCC5)cccc34)c3ccccc3nc12
CHEMBL448123,,44577351,FALSE,O=C(NCCN1CCCCC1)c1cccc2c(NCCCCCCNc3c4ccccc4nc4c(C(=O)NCCN5CCCCC5)cccc34)c3ccccc3nc12
CHEMBL452649,MELOPHLIN B,54684544,FALSE,CCCCCCCCC(C)CC/C(O)=C1\C(=O)[C@H](C)N(C)C1=O
CHEMBL513011,MELOPHLIN R,54706898,FALSE,CCC(C)CCCCCCCCCC/C(O)=C1\C(=O)C(C)N(C)C1=O
CHEMBL444695,MELOPHLIN C,54695884,FALSE,CCCCCCCC(C)CCC/C(O)=C1\C(=O)C(C)N(C)C1=O
CHEMBL466975,MELOPHLIN Q,54678872,FALSE,CC(C)CCCCCCCCCCC/C(O)=C1\C(=O)C(C)N(C)C1=O
CHEMBL469223,PENICILLENOL A1,101457953,FALSE,CCCCCCC(C)/C(O)=C1\C(=O)[C@H]([C@H](C)O)N(C)C1=O
CHEMBL496099,PENICILLENOL B1,54685489,FALSE,C/C=C1/C(=O)/C(=C(/O)C(C)CCCCCC)C(=O)N1C
CHEMBL513186,PENICILLENOL A2,136169598,FALSE,CCCCCCC(C)/C(O)=C1\C(=O)[C@@H]([C@@H](C)O)N(C)C1=O
CHEMBL498159,PENICILLENOL C2,136169587,FALSE,C/C=C/CCCC(C)/C(O)=C1\C(=O)[C@@H]([C@@H](C)O)N(C)C1=O
CHEMBL503770,PENICILLENOL C1,101457955,FALSE,C/C=C/CCCC(C)/C(O)=C1\C(=O)[C@H]([C@H](C)O)N(C)C1=O
CHEMBL497966,PENICILLENOL B2,54685487,FALSE,C/C=C1\C(=O)/C(=C(/O)C(C)CCCCCC)C(=O)N1C
CHEMBL469180,(S)-SARCOTRINE A,54729890,FALSE,C=C1C=C(CCC/C(C)=C/C=C/[C@@H](C)CC/C=C(/C)CC2OC(=O)C(C)=C2O)C(=O)N1CCC(C)C
CHEMBL467761,(R)-SARCOTRINE A,54729891,FALSE,C=C1C=C(CCC/C(C)=C/C=C/[C@H](C)CC/C=C(/C)CC2OC(=O)C(C)=C2O)C(=O)N1CCC(C)C
CHEMBL468180,,44577478,FALSE,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1cc(O)c(O)c(O)c1
CHEMBL467146,,44577477,FALSE,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1cc(O)cc(O)c1
CHEMBL468007,,44577476,FALSE,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1cccc(O)c1
CHEMBL466539,,44577439,FALSE,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccccc1O
CHEMBL466344,,44577438,FALSE,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1CC=C(C)C
CHEMBL466335,,10959555,FALSE,COc1cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c(O)c1CC=C(C)C
CHEMBL466334,XANTHOGALENOL,14309735,FALSE,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(O)c1CC=C(C)C
CHEMBL466143,DEMETHYLXANTHOHUMOL,6443339,FALSE,CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O
CHEMBL454434,,44577117,FALSE,COc1ccc(C2=C(c3ccccc3)C(=O)N3CCC[C@H]3C2)cc1
CHEMBL494804,,24939292,FALSE,COc1ccc(C2=C(c3ccccc3)C(=O)N3CCC[C@@H]3C2)cc1
CHEMBL493620,(+/-)-TYLOPHORINE,5090648,FALSE,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1C3
CHEMBL511941,CALCICOLIN B,44577319,FALSE,C=C1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@@]1(C)[C@H](C(=O)[C@@H]3OC(C)=O)C(C)(C)[C@@H](O)C[C@@H]1O
CHEMBL513653,ADENANTHIN,15011073,FALSE,C=C1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@]1(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]1C(=O)[C@@H]3OC(C)=O
CHEMBL468345,CALCICOLIN A,44577280,FALSE,C=C1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@]1(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]1[C@@H](OC(C)=O)[C@@H]3OC(C)=O
CHEMBL468383,NERVONIN B,24862639,FALSE,C=C1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@@]1(C)[C@H]([C@@H](OC(C)=O)[C@@H]3OC(C)=O)C(C)(C)[C@@H](O)C[C@@H]1O
CHEMBL506405,NERVONIN A,24862697,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)[C@]5(C)C[C@@](O)([C@H]54)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O
CHEMBL468391,ADENANTHIN J,11081505,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4C(=O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O
CHEMBL512631,FORRESTIN C,44577318,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4[C@H](O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O
CHEMBL466139,ADENANTHIN E,10982976,FALSE,C=C1[C@@H]2C[C@H](O)[C@H]3[C@@]4(C)[C@H](C[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O)C(C)(C)[C@@H](OC(C)=O)C[C@@H]4O
CHEMBL513345,FORRESTIN B,44577281,FALSE,C=C1[C@@H]2C[C@H](O)[C@H]3[C@@]4(C)[C@H]([C@@H](O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O)C(C)(C)[C@@H](OC(C)=O)C[C@@H]4O
CHEMBL468548,ADENANTHIN K,11081506,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4C(=O)[C@H](O)[C@]3(C2)[C@@H]1OC(C)=O
CHEMBL446517,NERVOSANIN,15139218,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4C(=O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O
CHEMBL513483,NERVONIN J,24861907,FALSE,C=C1[C@@H]2C[C@H](O)[C@@H]3[C@@](CC(=O)[C@@H]4C(C)(C)[C@@H](O)C[C@H](O)[C@]43C)(C2)[C@@H]1OC(C)=O
CHEMBL466557,NERVONIN I,24862696,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@@]4(C)[C@H]([C@@H](O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O)C(C)(C)[C@@H](O)C[C@@H]4O
CHEMBL466556,NERVONIN H,24861906,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@@]4(C)[C@H](C[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O)C(C)(C)[C@@H](O)C[C@@H]4O
CHEMBL468977,NERVONIN G,24862641,FALSE,C=C1[C@@H]2C[C@H](O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O
CHEMBL467759,NERVONIN F,24862700,FALSE,C=C1[C@@H]2C[C@H](O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4[C@@H](O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1O
CHEMBL468574,NERVONIN E,24862640,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4C(=O)[C@H](O)[C@]3(C2)[C@@H]1O
CHEMBL502935,NERVONIN D,24862699,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4[C@@H](O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O
CHEMBL512457,NERVONIN C,44577206,FALSE,C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@@]4(C)[C@H](C(=O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O)C(C)(C)[C@@H](O)C[C@@H]4O
CHEMBL523355,,24879399,FALSE,C[C@H](CO)c1cc2c(c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC2
CHEMBL465739,,24813542,FALSE,O=c1[nH]c(=O)c2c1c1[nH]c3ccccc3c1c1c(=O)oc(=O)c21
CHEMBL517493,,24813541,FALSE,O=C1NC(=O)C2C1c1[nH]c3ccccc3c1C1C(=O)OC(=O)C12
CHEMBL465738,,24813540,FALSE,CCOC(=O)c1cc2c(c3c1[nH]c1ccccc13)C(=O)N(CO)C2=O
CHEMBL463663,,24813538,FALSE,CCOC(=O)c1cc2c(c3c1[nH]c1ccccc13)C(=O)NC2=O
CHEMBL517310,,24813537,FALSE,CCOC(=O)c1cc2c(c3[nH]c4ccccc4c13)C(=O)NC2=O
CHEMBL463662,,24813395,FALSE,CCOC(=O)c1c2c(c3[nH]c4ccccc4c3c1O)C(=O)NC2=O
CHEMBL463661,,24813394,FALSE,CCOC(=O)c1c2c(c3[nH]c4ccccc4c3c1O)C(=O)N(CO)C2=O
CHEMBL464685,,24813393,FALSE,O=C1NC(=O)c2c1cc(O)c1c2[nH]c2ccccc21
CHEMBL464684,,11991391,FALSE,O=C1NC(=O)c2c1c1c(c3c2[nH]c2ccccc23)CNC1=O
CHEMBL406938,,11991390,FALSE,O=C1NC(=O)c2c1c1c(c3c2[nH]c2ccccc23)C(=O)NC1
CHEMBL506289,,44567485,FALSE,O=C(Nc1ccn([C@@H]2O[C@H](CO[C@H]3C=C(F)C(=O)[C@@H](COC(c4ccccc4)(c4ccccc4)c4ccccc4)O3)[C@@H](O)[C@H]2O)c(=O)n1)c1ccccc1
CHEMBL458362,,44567487,FALSE,O=C(Nc1ccn([C@@H]2O[C@H](CO[C@H]3C=C(F)C(=O)[C@@H](CO)O3)[C@@H](O)[C@H]2O)c(=O)n1)c1ccccc1
CHEMBL507765,,44567486,FALSE,O=C(Nc1ncnc2ncn([C@H]3C=C(F)C(=O)[C@@H](COC(c4ccccc4)(c4ccccc4)c4ccccc4)O3)c12)c1ccccc1
CHEMBL464843,,135550758,FALSE,CC(=O)c1ccc(Nc2ccnc3ccc4[nH]ccc4c23)cc1.Cl
CHEMBL458372,,135921051,FALSE,c1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1
CHEMBL517772,,135921061,FALSE,O=c1n(-c2ccc([N+](=O)[O-])cc2)nc(-c2nc3ccccc3[nH]2)c2nc3ccccc3n12
CHEMBL465694,,135921060,FALSE,O=c1n(-c2ccc(Cl)cc2)nc(-c2nc3ccccc3[nH]2)c2nc3ccccc3n12
CHEMBL516878,,135550886,FALSE,COc1ccc(-n2nc(-c3nc4ccccc4[nH]3)c3nc4ccccc4n3c2=O)cc1
CHEMBL465693,,135921059,FALSE,Cc1ccc(-n2nc(-c3nc4ccccc4[nH]3)c3nc4ccccc4n3c2=O)cc1
CHEMBL458591,,135921058,FALSE,O=c1n(-c2ccccc2)nc(-c2nc3ccccc3[nH]2)c2nc3ccccc3n12
CHEMBL465887,,24850893,FALSE,CCOC(=O)n1c(-c2nn(-c3ccc([N+](=O)[O-])cc3)c(=O)n3c2nc2ccccc23)nc2ccccc21
CHEMBL517495,,24850892,FALSE,CCOC(=O)n1c(-c2nn(-c3ccc(Cl)cc3)c(=O)n3c2nc2ccccc23)nc2ccccc21
CHEMBL465886,,24850833,FALSE,CCOC(=O)n1c(-c2nn(-c3ccc(OC)cc3)c(=O)n3c2nc2ccccc23)nc2ccccc21
CHEMBL465705,,24850832,FALSE,CCOC(=O)n1c(-c2nn(-c3ccc(C)cc3)c(=O)n3c2nc2ccccc23)nc2ccccc21
CHEMBL515695,,24850831,FALSE,CCOC(=O)n1c(-c2nn(-c3ccccc3)c(=O)n3c2nc2ccccc23)nc2ccccc21
CHEMBL458949,,135921057,FALSE,O=[N+]([O-])c1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1
CHEMBL457497,,135921056,FALSE,Clc1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1
CHEMBL458773,,135921055,FALSE,COc1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1
CHEMBL514419,,135921052,FALSE,Cc1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1
CHEMBL458391,PENNICITRINONE C,137629311,FALSE,Cc1c([C@H](C)[C@H](C)O)c(O)c2oc3cc(=O)c(C)c4c-3c(c2c1O)O[C@H](C)[C@H]4C
CHEMBL458573,PENICITRINOL B,24862577,FALSE,CO[C@@]12O[C@H](C)[C@@H](C)C1=C(C)C(=O)C1=C2Oc2cc(O)c(C)c3c2[C@H]1O[C@H](C)[C@H]3C
CHEMBL525954,SYNAPTOSIDE A,24862417,FALSE,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@@H]7CC[C@]89C(=O)O[C@@](C)(CC(=O)CC(C)C)[C@H]8CC[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](O[C@@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5O)[C@@H]4O)O[C@@H]3C)O[C@H](CO)[C@H]2O)O[C@H](C(=O)[O-])[C@H]1O.[Na+].[Na+]
CHEMBL459244,,135960706,FALSE,C[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H](Cn4c(O)nc5c(O)ncnc54)[C@@]13CC2(C)C
CHEMBL512741,,44567539,FALSE,CC(=O)c1c2c(n3cccc(F)c13)C(=O)c1ncccc1C2=O
CHEMBL444127,,44567519,FALSE,CCOC(=O)c1c2c(n3cccc(F)c13)C(=O)c1ncccc1C2=O
CHEMBL513811,,14900031,FALSE,CC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O
CHEMBL465913,,16090079,FALSE,CCOC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O
CHEMBL458764,,44567537,FALSE,CC(=O)c1c2c(n3cccc(N)c13)C(=O)c1cccnc1C2=O
CHEMBL458763,,44567536,FALSE,CC(=O)c1c2c(n3cccc(N)c13)C(=O)c1ncccc1C2=O
CHEMBL457482,,44567534,FALSE,CC(=O)c1c2c(n3cccc(Br)c13)C(=O)c1cccnc1C2=O
CHEMBL512913,,44567533,FALSE,CC(=O)c1c2c(n3cccc(Br)c13)C(=O)c1ncccc1C2=O
CHEMBL457301,,44567532,FALSE,CC(=O)c1c2c(n3cccc(Cl)c13)C(=O)c1cccnc1C2=O
CHEMBL457300,,44567531,FALSE,CC(=O)c1c2c(n3cccc(Cl)c13)C(=O)c1ncccc1C2=O
CHEMBL510743,,44567530,FALSE,CC(=O)c1c2c(n3cccc(F)c13)C(=O)c1cccnc1C2=O
CHEMBL458561,,44567527,FALSE,CCOC(=O)c1c2c(n3cccc(N)c13)C(=O)c1ncccc1C2=O
CHEMBL458583,,44567538,FALSE,CCOC(=O)c1c2c(n3cccc(C)c13)C(=O)c1cccnc1C2=O
CHEMBL457281,,44567524,FALSE,CCOC(=O)c1c2c(n3cccc(C)c13)C(=O)c1ncccc1C2=O
CHEMBL512912,,44567523,FALSE,CCOC(=O)c1c2c(n3cccc(Br)c13)C(=O)c1cccnc1C2=O
CHEMBL457280,,44567522,FALSE,CCOC(=O)c1c2c(n3cccc(Br)c13)C(=O)c1ncccc1C2=O
CHEMBL459259,,44567521,FALSE,CCOC(=O)c1c2c(n3cccc(Cl)c13)C(=O)c1cccnc1C2=O
CHEMBL457483,,24939278,FALSE,CCOC(=O)c1c2c(n3cccc(Cl)c13)C(=O)c1ncccc1C2=O
CHEMBL459257,,44567520,FALSE,CCOC(=O)c1c2c(n3cccc(F)c13)C(=O)c1cccnc1C2=O
CHEMBL459253,,44567518,FALSE,O=C1c2cc3ccccn3c2C(=O)c2cccnc21
CHEMBL452698,,16090080,FALSE,O=C1c2cccnc2C(=O)c2c1cc1ccccn21
CHEMBL459251,,44567517,FALSE,Cc1c2c(n3ccccc13)C(=O)c1ncccc1C2=O
CHEMBL508137,,44567516,FALSE,CC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O
CHEMBL512556,,44567529,FALSE,Cc1c2c(n3ccccc13)C(=O)c1cccnc1C2=O
CHEMBL513641,,44567542,FALSE,CC(=O)c1c2c(n3cccc(O)c13)C(=O)c1ncccc1C2=O
CHEMBL458562,,44567528,FALSE,CCOC(=O)c1c2c(n3cccc(N)c13)C(=O)c1cccnc1C2=O
CHEMBL458382,,44567526,FALSE,CCOC(=O)c1c2c(n3cccc(O)c13)C(=O)c1cccnc1C2=O
CHEMBL458765,,273769,FALSE,CCOC(=O)c1c2c(n3ccccc13)C(=O)c1ccccc1C2=O
CHEMBL509652,,44567525,FALSE,CCOC(=O)c1c2c(n3cccc(O)c13)C(=O)c1ncccc1C2=O
CHEMBL500038,,44567535,FALSE,CC(=O)c1c2c(n3cccc(O)c13)C(=O)c1cccnc1C2=O
CHEMBL506571,BALANOPHOTANNIN D,24862008,FALSE,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1O[C@H](COC(=O)[C@H]2CC(=O)c3oc(=O)c4cc(O)c(O)c(O)c4c32)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL504285,BALANOPHOTANNIN G,24862053,FALSE,O=C([O-])C[C@@]12Oc3c(O)c(O)cc(C(=O)OC[C@H]4O[C@@H](OC(=O)/C=C/c5ccc(O)c(O)c5)[C@H](O)[C@@H](O)[C@@H]4O)c3[C@@H]1[C@H](C(=O)[O-])OC2=O.[K+].[K+]
CHEMBL449893,BALANOPHOTANNIN F,24862009,FALSE,O=C(O)C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)O[C@@H]2COC(=O)c2cc(O)c(O)c3c2[C@H]1C(=O)O3
CHEMBL502747,BALANOPHOTANNIN E,24850144,FALSE,O=C(O[C@@H]1O[C@H](COC(=O)[C@H]2CC(=O)c3oc(=O)c4cc(O)c(O)c(O)c4c32)[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1O)c1cc(O)c(O)c(O)c1
CHEMBL460789,,44569178,FALSE,C=CCNC(=O)c1cccc(Oc2ccc(NC(=O)NC(=O)c3ccccc3Cl)cc2)c1
CHEMBL462250,,44569239,FALSE,CNC(=O)c1cccc(Sc2ccc(NC(=O)NC(=O)c3ccc(OC)c(OC)c3Cl)cc2)c1
CHEMBL509991,,25099173,FALSE,COc1ccc(/C=C\c2cc(OC)c3ccsc3c2)cc1N.Cl
CHEMBL502484,,25131510,FALSE,COc1ccc(/C=C\c2cc(OC)c3occc3c2)cc1O
CHEMBL511529,,25130865,FALSE,COc1ccc(/C=C\c2cc(OC)c3ccoc3c2)cc1O
CHEMBL462474,,25131509,FALSE,COc1ccc(/C=C\c2cc(OC)c3ccsc3c2)cc1O
CHEMBL47037,Combretastatin A-2,11779540,FALSE,COc1ccc(/C=C\c2cc(OC)c3c(c2)OCO3)cc1O
CHEMBL512560,,25131859,FALSE,COc1ccc(/C=C\c2cc(OC)c3ccsc3c2)cc1
CHEMBL509714,,25131862,FALSE,COc1cc(/C=C\c2cc(O)c3ccsc3c2)cc2sccc12
CHEMBL493292,,24879169,FALSE,CC(=O)O[C@@H](C)/C=C\C(=O)N[C@H]1CC[C@@H](C/C=C(C)/C=C/[C@@H]2C[C@]3(CO3)CC(C)(C)O2)CC1
CHEMBL1242745,PLADIENOLIDE B,52946850,FALSE,CC[C@H](O)[C@@H](C)[C@H]1O[C@@H]1C[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)CC[C@@H]1C
